family,seed,sigma,variant,degree,frame,base_diagram_size,transformed_diagram_size,distance,filtration_range,tolerance,within_tolerance
A,1001,0.05,rotation,0,28,63,63,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,0,29,63,63,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,0,30,63,63,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,0,31,63,63,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,0,32,63,63,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,0,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,1,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,2,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,3,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,4,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,5,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,6,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,7,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,8,9,9,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,9,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,10,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,11,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,12,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,13,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,14,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,15,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,16,11,11,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,17,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,18,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,19,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,20,8,8,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,21,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,22,10,10,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,23,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,24,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,25,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,26,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,27,10,10,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,28,10,10,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,29,13,13,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,30,12,12,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,31,14,14,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1001,0.05,rotation,1,32,16,16,0.0,2.8993105461901565,2.899310546190156e-07,true
A,1002,0.05,translation,0,0,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,1,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,2,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,3,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,4,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,5,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,6,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,7,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,8,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,9,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,10,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,11,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,12,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,13,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,14,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,15,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,16,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,17,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,18,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,19,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,20,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,21,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,22,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,23,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,24,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,25,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,26,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,27,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,28,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,29,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,30,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,31,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,0,32,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,0,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,1,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,2,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,3,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,4,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,5,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,6,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,7,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,8,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,9,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,10,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,11,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,12,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,13,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,14,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,15,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,16,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,17,8,8,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,18,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,19,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,20,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,21,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,22,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,23,16,16,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,24,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,25,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,26,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,27,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,28,15,15,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,29,15,15,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,30,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,31,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,translation,1,32,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,0,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,1,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,2,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,3,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,4,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,5,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,6,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,7,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,8,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,9,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,10,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,11,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,12,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,13,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,14,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,15,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,16,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,17,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,18,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,19,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,20,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,21,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,22,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,23,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,24,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,25,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,26,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,27,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,28,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,29,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,30,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,31,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,0,32,63,63,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,0,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,1,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,2,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,3,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,4,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,5,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,6,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,7,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,8,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,9,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,10,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,11,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,12,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,13,9,9,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,14,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,15,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,16,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,17,8,8,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,18,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,19,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,20,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,21,11,11,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,22,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,23,16,16,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,24,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,25,13,13,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,26,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,27,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,28,15,15,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,29,15,15,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,30,10,10,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,31,14,14,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1002,0.05,rotation,1,32,12,12,0.0,2.7961064262806596,2.7961064262806593e-07,true
A,1003,0.05,translation,0,0,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,1,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,2,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,3,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,4,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,5,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,6,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,7,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,8,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,9,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,10,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,11,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,12,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,13,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,14,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,15,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,16,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,17,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,18,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,19,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,20,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,21,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,22,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,23,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,24,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,25,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,26,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,27,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,28,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,29,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,30,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,31,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,0,32,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,0,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,1,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,2,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,3,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,4,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,5,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,6,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,7,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,8,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,9,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,10,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,11,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,12,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,13,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,14,14,14,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,15,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,16,8,8,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,17,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,18,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,19,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,20,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,21,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,22,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,23,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,24,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,25,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,26,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,27,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,28,14,14,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,29,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,30,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,31,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,translation,1,32,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,0,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,1,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,2,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,3,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,4,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,5,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,6,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,7,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,8,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,9,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,10,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,11,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,12,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,13,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,14,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,15,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,16,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,17,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,18,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,19,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,20,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,21,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,22,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,23,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,24,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,25,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,26,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,27,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,28,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,29,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,30,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,31,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,0,32,63,63,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,0,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,1,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,2,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,3,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,4,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,5,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,6,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,7,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,8,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,9,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,10,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,11,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,12,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,13,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,14,14,14,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,15,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,16,8,8,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,17,9,9,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,18,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,19,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,20,13,13,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,21,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,22,11,11,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,23,10,10,0.0,2.6721516099561713,2.6721516099561714e-07,true
A,1003,0.05,rotation,1,24,12,12,0.0,2.6721516099561713,2.6721516099561714e-07,true
